,valor_transacao,saldo_conta,tempo_cliente_anos,tempo_desde_ultima_transacao_horas,num_transacoes_ultimos_30dias,distancia_da_residencia_km,tipo_transacao,categoria_compra,tipo_estabelecimento,faixa_horario,dia_semana,autenticacao_dois_fatores,fraude
60,61.36456428764043,,4.381314840382389,29.73417695055393,,2.0543441350383222,Aplicativo,Alimentação,Supermercado,Tarde,Domingo,Sim,0.0
61,139.7431333896609,603.2408240650245,4.132574565991675,5.54691570285884,11.0,5.909857849819642,Presencial,Serviços,Varejo,Tarde,Domingo,Sim,0.0
62,115.71359972534336,1583.2423316596996,6.059108905893382,39.730247435968266,18.0,11.160015747484675,Aplicativo,Vestuário,,Manhã,Terça,Não,0.0
63,33.68672700297721,3434.8867985415427,5.561713824744899,5.1029002461108615,16.0,3.129252086795809,Presencial,Vestuário,,Tarde,Domingo,Sim,0.0
64,170.86495232384263,2823.8964426092452,11.515079475278856,3.110437521883533,11.0,9.538856899386378,Aplicativo,Eletrônicos,Serviços,Madrugada,Quarta,Sim,0.0
65,140.36182672892832,2494.234499065141,3.41662008897353,18.275697006645625,5.0,4.444544827189377,Internacional,Entretenimento,Varejo,Tarde,Sábado,Sim,0.0
66,102.27450403155486,2066.71530922406,5.112738680324492,0.01427795171702816,21.0,2.332819621164571,Internacional,Outros,Serviços,Manhã,Segunda,Sim,0.0
67,88.34539695077933,2659.4413957456622,3.496288034008124,49.75992353798806,15.0,0.7813831942128606,Presencial,Eletrônicos,,Manhã,Segunda,Sim,0.0
68,40.08494276496065,1055.1105910471877,4.425604138596761,9.167534159266449,11.0,0.35791348621342783,Online,Vestuário,E-commerce,Manhã,Domingo,Não,0.0
69,109.97620367793164,419.9404379862426,3.3568332683161213,13.610356638529971,22.0,18.444901226051975,Online,Outros,,Tarde,Sexta,Sim,0.0
70,123.4219559722822,1617.9134477650318,7.2846599325320875,8.725792258695876,12.0,0.41055314666917814,Aplicativo,Eletrônicos,E-commerce,Noite,Segunda,Sim,
71,58.442250787836045,2537.923057723778,17.25778320024486,40.99640277388523,18.0,23.255907973166835,Online,Serviços,Serviços,Tarde,Sexta,Sim,0.0
72,158.11020245497647,2107.829882268611,1.696120057963885,13.16434617166772,8.0,6.056673125105968,Online,Serviços,E-commerce,Madrugada,Terça,Sim,0.0
73,45.13984767584829,3013.95867884495,0.7318539676455014,26.743769432570573,17.0,5.209886399835698,Online,Entretenimento,,Manhã,Sábado,Sim,0.0
74,-6.155017502122078,2351.4505165604687,3.331545314404858,4.640269660783453,16.0,3.245867038597253,Internacional,Outros,Serviços,Tarde,Domingo,Não,0.0
75,151.98635454463502,2044.842196214342,7.450437254405618,1.4860863904002883,18.0,14.902285475539712,Online,Eletrônicos,Supermercado,Tarde,Quinta,Sim,0.0
76,79.83169809489462,3327.484954015637,9.072953363677367,20.777491320357793,15.0,4.250116390420789,Online,Alimentação,Varejo,Noite,Segunda,Não,0.0
77,93.69852073434924,3132.3757784574673,4.554624476188976,19.09521675755385,10.0,2.7757917546637274,Online,Serviços,Supermercado,Tarde,,Sim,0.0
78,58.12416385874734,1901.9086987805576,,24.64299250375021,15.0,3.127586935207223,Online,Entretenimento,E-commerce,Madrugada,Quinta,Sim,0.0
79,19.70186196412986,896.9501389839222,8.39293531372309,39.300934752315925,11.0,,Online,Alimentação,Supermercado,Tarde,Quinta,Não,1.0
80,162.76186873621091,1092.638507744486,11.559466638320536,11.131117125863856,17.0,10.407269684531645,Online,Alimentação,Supermercado,Manhã,Quinta,Não,0.0
81,65.55655080765392,1838.5488617158467,14.463963263984839,46.40239595132418,15.0,4.640050804235588,Online,Entretenimento,Restaurante,Tarde,Quinta,Sim,0.0
82,183.047624407397,,4.885287010296379,1.4420514631079053,12.0,0.08032483039207346,Presencial,,Serviços,Tarde,Quinta,Sim,0.0
83,140.36540931053645,3657.76232988065,5.082300531882795,3.851722136658931,12.0,0.44449379844483106,Online,Entretenimento,Varejo,Madrugada,Domingo,Sim,0.0
84,84.26209266412701,319.8658510553687,17.274149312009477,17.231476031099263,18.0,15.11632050342409,Internacional,Eletrônicos,Varejo,Noite,Quarta,Sim,0.0
85,45.70487994365667,1935.7422131107871,7.403000691216104,17.160337002572696,12.0,4.070892571161215,Presencial,Alimentação,E-commerce,Manhã,Sábado,Sim,0.0
86,63.376900663977146,933.7735126017653,2.8180558779244262,14.387693702770708,14.0,16.653210170148522,Aplicativo,Vestuário,Serviços,Manhã,Quinta,Sim,0.0
87,39.37384344524152,2116.8018689130513,12.782180720449237,3.699830932250114,10.0,4.0396502564654035,Online,Vestuário,Serviços,Noite,Quarta,Não,0.0
88,204.35566797940928,2382.2648328920113,6.573283002132887,26.48132533665117,7.0,7.922080139015919,Online,Serviços,Supermercado,Noite,Quarta,Sim,0.0
89,108.22206151149125,1595.1030255860946,2.464563713382378,11.768654716466056,9.0,5.389998826143976,Presencial,Eletrônicos,Supermercado,Tarde,Sábado,Não,0.0
90,157.51027712733162,2530.4814136815166,5.6198830869244745,7.753189110810506,16.0,5.898915813165258,Presencial,Eletrônicos,Restaurante,Manhã,Terça,Não,0.0
91,36.63239754948863,1801.3730594937058,1.275499136439541,,10.0,3.894982061760244,Aplicativo,Outros,Supermercado,Tarde,Sexta,Não,0.0
92,109.0517564798502,1820.60438724383,5.354236379199987,54.312430760686965,11.0,7.125509829957107,Aplicativo,Eletrônicos,E-commerce,Manhã,Domingo,Não,1.0
93,158.8930969404289,1582.1112745810892,4.366522412969152,38.06077490447178,12.0,3.4549336699834994,Online,Serviços,Restaurante,Noite,Sábado,,0.0
94,83.24946190334921,2650.824288731583,11.153152557969058,4.4369270666734195,13.0,8.146205515040135,Online,Entretenimento,Restaurante,Manhã,Sábado,Não,0.0
95,151.55572294608712,2138.5014637062477,4.719276543427084,0.2536681620036352,11.0,1.7299355583021259,Presencial,Entretenimento,,Tarde,Terça,Sim,0.0
96,45.77160439971168,3573.239629782792,3.884559673010376,3.1410522552526405,12.0,0.22467451896744917,Aplicativo,Alimentação,E-commerce,Tarde,Quarta,Não,0.0
97,31.82642276907079,3270.0248768243846,14.049925357836083,2.810358742454937,15.0,0.8327436928577681,Online,Alimentação,Serviços,Tarde,Quarta,Sim,0.0
98,118.9700306039068,2553.7746075705777,10.108767211011209,34.58706533058725,16.0,2.372798773723992,Internacional,Eletrônicos,Restaurante,Tarde,Segunda,Sim,0.0
99,81.04117827137239,-159.44164610004736,5.732752985580733,12.568887321289633,20.0,10.671384323798808,Online,Alimentação,E-commerce,Tarde,Terça,Não,0.0
100,132.10273446359156,515.6716879593625,5.31417206144118,11.066162793272515,15.0,10.539919674988237,Online,Eletrônicos,Restaurante,,Segunda,Sim,0.0
101,1.1056034239775556,2986.2505727898265,9.26237137638985,13.592787493238777,15.0,2.1257898406455986,Online,Alimentação,Restaurante,Manhã,Quinta,Sim,0.0
102,135.6132317735259,1524.3614404749424,5.674473930761538,32.568979511667884,21.0,2.764264032410246,Presencial,Serviços,Supermercado,Tarde,Quinta,Não,0.0
103,229.91519636346572,2234.8437576782912,2.17882275308989,26.14239873771791,14.0,3.9788351870482237,Presencial,Serviços,Supermercado,Madrugada,Quarta,Não,0.0
104,98.76870092842597,1369.5246000002753,5.37559022397145,30.861985809817742,17.0,5.471209159198933,Aplicativo,Eletrônicos,Serviços,Madrugada,Terça,Não,
105,101.70710644549207,2517.8866305162446,6.219122323201281,21.51213447314296,13.0,2.890809347011665,Online,Serviços,Restaurante,Noite,Segunda,Sim,0.0
106,108.97747423193395,2957.9899440945055,1.6237726269190191,,5.0,6.110356290649862,Online,,Supermercado,Manhã,Quarta,Sim,0.0
107,6.9012144604106425,790.3722604143827,2.8562103895459914,8.416804610977573,14.0,,Online,Vestuário,Supermercado,Tarde,Domingo,Não,0.0
108,121.3073319845155,1186.428574512462,4.419998039315425,7.624790518396811,19.0,0.9311459716664274,Online,Eletrônicos,Restaurante,Madrugada,Quarta,Sim,0.0
109,19.72951279920177,336.2715866682877,6.904067599606817,65.64932128245538,19.0,9.257099443570148,Presencial,Entretenimento,Restaurante,Tarde,Segunda,Não,0.0
110,78.61602009380978,2233.40731182877,4.4320759412421955,3.0320492156630046,13.0,2.596817460591108,Online,Eletrônicos,Serviços,Tarde,Sábado,Não,0.0
111,162.14347748018685,334.71957917017653,3.495075214553802,7.803985356122709,14.0,0.5311319934418511,Presencial,Serviços,E-commerce,Noite,Quarta,Sim,0.0
112,63.23915219499618,1633.9183051013592,7.323187128849979,,17.0,1.308711788123211,Aplicativo,Alimentação,Restaurante,Noite,Sábado,Sim,0.0
113,125.06244947837,2519.611146532802,8.45161947193741,102.42565541900362,11.0,3.128611444191848,Online,Vestuário,Supermercado,Manhã,Terça,Sim,0.0
114,150.63695269781851,4058.0929346749613,5.605537704595151,5.882915495685328,16.0,3.932944976738354,Online,Vestuário,Supermercado,Noite,Terça,Sim,0.0
115,113.93704280479999,2368.418342287452,10.43007709687772,85.11103116690995,13.0,11.609103157342545,Aplicativo,Serviços,Serviços,Tarde,Sábado,Não,0.0
116,31.45257649526961,3252.8847419749227,6.2655739374527295,31.44103180487304,11.0,2.019804631829938,Internacional,,Varejo,Noite,Segunda,Sim,0.0
117,83.3762362324293,2259.1588425597656,9.953111917305023,11.55278901943737,13.0,10.508267016782739,Internacional,Entretenimento,E-commerce,Manhã,Quinta,Sim,1.0
118,197.97056711941428,2309.2434093850147,1.4910704703817186,10.0699211684932,14.0,0.7331397298205377,Online,Outros,Serviços,Tarde,Terça,Sim,0.0
119,-1.25228814987355,1789.077102226806,9.473327900047249,48.50025190999524,17.0,1.0872652410639043,Internacional,Alimentação,Serviços,Tarde,Domingo,Não,0.0
120,86.21069930669123,1616.7298670963653,5.641063428939084,7.809199933973928,17.0,1.0150764368124356,Aplicativo,Alimentação,E-commerce,Noite,Quarta,Sim,0.0
121,72.39459642559461,3174.3781515426963,5.6211893261647585,8.928035822903261,18.0,4.442887272533474,Presencial,Outros,Serviços,Madrugada,Domingo,,0.0
122,106.03736815485694,2374.6743528249667,3.3491474995080037,0.6160949117652708,13.0,,Presencial,Eletrônicos,Supermercado,Tarde,Domingo,Não,0.0
123,137.41078085936152,2336.296344884556,6.897079531704605,16.95622627266266,15.0,1.8674841458436153,Aplicativo,Eletrônicos,Supermercado,Madrugada,Terça,Sim,0.0
124,180.4345484011027,1391.8247395689336,10.194239077697112,5.758113805879334,11.0,7.809001626860245,Online,Serviços,Supermercado,Tarde,Sábado,Sim,0.0
125,86.4883803995421,1654.9582685715627,7.55840524485653,122.56238595802625,12.0,4.321269464122593,Presencial,Entretenimento,Restaurante,Tarde,Terça,Sim,0.0
126,140.617066498841,4067.4904829790594,5.930670703663951,3.969536938908922,13.0,5.741235043708114,,Alimentação,Supermercado,Tarde,Domingo,Sim,0.0
127,124.98700724325865,1932.4981695717247,3.696899654099595,51.178465282887785,13.0,1.5980623773141098,Online,Vestuário,Restaurante,Madrugada,Quinta,Não,0.0
128,123.71736489359002,3326.168059591999,10.268046680421907,3.831816939215128,14.0,4.362195118501277,Presencial,Alimentação,Restaurante,Manhã,Domingo,Não,0.0
129,71.80380342367638,1479.7482886659204,,12.110939289573931,10.0,8.80995524303618,Aplicativo,Vestuário,Supermercado,Manhã,Quarta,Sim,0.0
130,50.133926561204966,2801.544171548282,7.587452332017213,23.73874775826124,12.0,2.4542447454806635,Presencial,Vestuário,Supermercado,,Sábado,Sim,0.0
131,44.99784436896515,2289.7955988456124,3.756578490206807,57.825655989541644,14.0,10.795356203315825,Aplicativo,Alimentação,E-commerce,Tarde,Quinta,Sim,0.0
132,62.178139530043836,1596.2868946568647,3.204660940981716,53.486830644900884,11.0,1.4531370739281635,Presencial,Alimentação,E-commerce,Tarde,Sábado,Sim,0.0
133,116.08432879331133,2648.562898544482,1.3810892229564529,5.464376642446599,15.0,15.252818007912342,Online,,Restaurante,Tarde,Terça,Não,0.0
134,138.04746965641647,456.55609110752516,7.831875630484679,4.62187707587118,18.0,5.32086636415576,Aplicativo,Serviços,Varejo,Tarde,Terça,Não,0.0
135,116.17344239284476,2574.621428921168,7.387109943296044,30.40457925743329,19.0,10.289100997420729,Online,Serviços,E-commerce,Tarde,Quarta,Sim,0.0
136,72.55224519021296,2786.9032219116452,6.942036402487005,6.678413658114317,18.0,2.5449200600141033,Aplicativo,Eletrônicos,Serviços,Tarde,Sexta,Sim,0.0
137,190.29850549662376,2273.0731881126926,5.567696743742223,73.17345606822064,14.0,2.68041037169037,Presencial,Entretenimento,E-commerce,Manhã,Sábado,Não,0.0
138,175.943281181577,3310.923696503857,4.536397597876714,0.7577648907344583,12.0,4.514436753217493,Online,Alimentação,Supermercado,Tarde,Quarta,Sim,0.0
139,82.29999436249133,1931.899545306431,9.490097507584117,5.010260078189159,13.0,0.1794698777267231,Online,Eletrônicos,Serviços,Tarde,Domingo,,0.0
140,58.828429700716704,1850.860815348844,3.8069052039328284,2.8574860887643525,14.0,15.751906440840024,Presencial,Entretenimento,Supermercado,Tarde,Terça,Não,0.0
141,106.51074770789847,2355.039529108,8.059611972662903,27.02920811390763,14.0,11.498719873418255,Online,Alimentação,Restaurante,Manhã,Domingo,Sim,
142,163.36493225271764,2867.7062527201733,4.133778949690924,0.600743601076448,16.0,2.1500153559128456,Online,Outros,Serviços,Madrugada,Domingo,,1.0
143,116.63824886270585,2569.8405144524854,0.7945200863502584,19.27448261819334,17.0,2.18781782635783,Aplicativo,Eletrônicos,Restaurante,Manhã,Quarta,Sim,0.0
144,127.82743524550222,1773.3869253374,4.877093554919504,36.35096004349564,10.0,6.913377246878732,Internacional,Outros,Varejo,Manhã,Sexta,Sim,0.0
145,89.39599388621872,1004.7721548213535,3.1446958019254287,3.101772006941051,20.0,2.3481631356332007,Online,Outros,Supermercado,Noite,Sexta,Sim,0.0
146,122.81354476011154,2663.4792559463167,5.262437625716618,3.7202250876352325,,3.5598213650879735,Internacional,Entretenimento,Varejo,Manhã,Segunda,Sim,0.0
147,177.2272225728069,1210.4287257268595,10.853796804779837,4.099739090435658,23.0,5.464616787564616,Presencial,Outros,Restaurante,Manhã,Sexta,Sim,1.0
148,88.01656092611447,1181.724632039734,3.317426492614665,3.562316242008005,17.0,3.1010621294685587,Presencial,Alimentação,Restaurante,Madrugada,Segunda,Sim,0.0
149,107.16538662539362,1345.3568239573056,7.728284401229969,33.24102814015531,16.0,1.837092149891738,Presencial,Eletrônicos,Varejo,Noite,Quinta,Não,0.0
150,112.69082382748137,2057.708806756984,3.05960695188278,9.905922688002368,14.0,3.457909655756298,Aplicativo,Eletrônicos,,Noite,Domingo,Sim,0.0
151,114.18626778855186,1203.703535709495,2.859227081269224,,8.0,3.057587434720961,Online,Entretenimento,Varejo,Madrugada,Quarta,Sim,0.0
152,29.405556196438624,864.3119632149694,2.0074699210396005,0.6311173757463279,15.0,11.751846166107619,Aplicativo,Outros,Supermercado,Manhã,Quinta,Não,0.0
153,6.156567206305269,1341.1580555422152,1.6212193344897554,38.22998150427486,12.0,7.163069649934121,Internacional,Eletrônicos,Supermercado,Manhã,Domingo,Não,0.0
154,49.01724645390804,1816.6681895390964,7.698438610989678,0.3227713452608089,13.0,9.901668373769716,Online,Outros,Varejo,Madrugada,Quinta,Sim,0.0
155,108.3971147700834,2454.2844681450747,9.016327707503349,79.58145701949564,17.0,14.969299407070762,Presencial,Vestuário,Restaurante,Manhã,Sexta,Não,0.0
156,127.69280830016056,2067.2669107637407,13.578161235097163,85.15892772476187,13.0,12.912660563032247,Presencial,Outros,Varejo,Noite,Quinta,Sim,0.0
157,73.4662720113188,919.5379047511244,7.840296859501565,0.8009685672519153,12.0,10.007323490959157,Online,Entretenimento,Supermercado,Manhã,Quarta,Não,0.0
158,168.86287414336533,2228.6621315710563,17.316221773454647,1.9514997518631994,,0.08844428505046215,Aplicativo,Entretenimento,Serviços,Noite,Quinta,Sim,0.0
159,92.84120128369065,2322.755521396,4.024033953265546,19.00566550831479,11.0,0.5084109655199428,Internacional,Eletrônicos,E-commerce,Tarde,Quinta,Não,0.0
160,101.01579991173124,1545.0368095854478,5.512226087592169,10.314115596929806,11.0,4.743565123227192,Aplicativo,Eletrônicos,Restaurante,Manhã,Sexta,Sim,0.0
161,90.30180647236688,1203.7539411720368,5.81306783071066,24.18799818564736,19.0,3.608436020936897,Aplicativo,Vestuário,Supermercado,Manhã,Domingo,Sim,0.0
162,106.70133963733326,1203.3698459376192,14.75284847570985,25.461151068725982,16.0,1.3848811066926152,Online,Serviços,Varejo,Manhã,Quinta,Sim,0.0
163,135.22370370218016,1468.1876831544469,7.825621183594735,0.6601934958282766,18.0,1.5688442747706755,Online,Entretenimento,Varejo,Manhã,Quarta,Não,0.0
164,133.28267189561655,4214.242036435874,,5.990923652205816,12.0,7.049530610390597,Online,Eletrônicos,Supermercado,Manhã,Sexta,Sim,0.0
165,55.07885296952049,1110.927591209453,1.4155544209301043,26.840491354601014,11.0,6.2697804468481975,Internacional,Alimentação,Varejo,Tarde,Segunda,Sim,0.0
166,176.18318882392637,2265.99916717888,12.109071627261223,5.294282866217142,14.0,0.8365825141870185,Aplicativo,Serviços,Restaurante,Tarde,Quarta,Sim,
167,45.24867712865412,1285.8974036270806,5.2922566755425935,1.1719939755596918,12.0,1.8914673659946046,Internacional,Alimentação,E-commerce,Tarde,,Não,1.0
168,103.96135070453062,1494.0168842146797,6.084267303772531,18.515791774599165,17.0,23.73200578826808,Online,Eletrônicos,Restaurante,Madrugada,Quarta,Não,1.0
169,86.28017132388237,1293.8635606035973,,3.9562928558715225,16.0,4.155485355527003,Aplicativo,Alimentação,E-commerce,Noite,Quarta,Sim,0.0
170,47.55041613407563,2801.202385906572,6.992702669442253,54.9188507791103,11.0,,Aplicativo,Eletrônicos,Varejo,Tarde,Domingo,Sim,0.0
171,96.24397060130842,,9.763458570724929,42.27598279638109,9.0,13.106139301534864,Presencial,Serviços,Supermercado,Tarde,Quarta,Sim,0.0
172,62.95931133538008,,1.7945927758855964,34.09705378564484,17.0,8.985528405025127,Online,Entretenimento,E-commerce,,Quinta,Sim,0.0
